step,epoch,loss,learning_rate,grad_norm
280,0.3546548448385054,0.09983994364738465,9.801125015490328e-05,0.4591006934642792
290,0.36732108929702345,0.10825181007385254,9.781590391676652e-05,0.41640257835388184
300,0.3799873337555415,0.08905066847801209,9.761162122301179e-05,0.20064714550971985
310,0.39265357821405955,0.09826945066452027,9.739844025263561e-05,0.6262206435203552
320,0.4053198226725776,0.09984521269798279,9.71764008476596e-05,0.3155194818973541
330,0.41798606713109565,0.09868795275688172,9.69455445056845e-05,0.38981893658638
340,0.4306523115896137,0.09613215327262878,9.670591437213444e-05,0.28085485100746155
350,0.44331855604813175,0.0940433144569397,9.645755523219334e-05,0.4256828725337982
360,0.4559848005066498,0.09046437740325927,9.6200513502435e-05,0.21905390918254852
370,0.46865104496516785,0.09840133786201477,9.593483722214806e-05,0.45643550157546997
380,0.4813172894236859,0.09140135645866394,9.56605760443578e-05,0.40952038764953613
390,0.49398353388220395,0.10112781524658203,9.537778122654646e-05,0.4258441925048828
400,0.506649778340722,0.09615557789802551,9.50865056210734e-05,0.3455914855003357
410,0.51931602279924,0.09277908802032471,9.478680366529746e-05,0.40069568157196045
420,0.5319822672577581,0.0953032374382019,9.447873137140304e-05,0.2786039412021637
430,0.5446485117162762,0.08272144198417664,9.416234631593175e-05,0.3025437295436859
440,0.5573147561747942,0.10280215740203857,9.38377076290218e-05,0.3087470829486847
450,0.5699810006333123,0.086411851644516,9.350487598335691e-05,0.2676912248134613
460,0.5826472450918303,0.08436256647109985,9.316391358282719e-05,0.31691357493400574
470,0.5953134895503484,0.08963078856468201,9.281488415090345e-05,0.46563154458999634
480,0.6079797340088664,0.0929914116859436,9.24578529187279e-05,0.2818487286567688
490,0.6206459784673845,0.08286027312278747,9.209288661292285e-05,0.2721081078052521
500,0.6333122229259025,0.09294167757034302,9.172005344311995e-05,0.35683903098106384
510,0.6459784673844206,0.08906720876693726,9.133942308921233e-05,0.28450465202331543
520,0.6586447118429386,0.10206317901611328,9.09510666883319e-05,0.2520030438899994
530,0.6713109563014567,0.10567915439605713,9.055505682155437e-05,0.24073465168476105
540,0.6839772007599747,0.08978531956672668,9.015146750033423e-05,0.22828926146030426
550,0.6966434452184928,0.09715765714645386,8.974037415267266e-05,0.2500096261501312
560,0.7093096896770108,0.08329235911369323,8.932185360902057e-05,0.20838075876235962
570,0.7219759341355289,0.097611403465271,8.889598408791936e-05,0.3212222158908844
580,0.7346421785940469,0.08936198353767395,8.846284518138265e-05,0.2529994547367096
590,0.747308423052565,0.07888687252998353,8.8022517840021e-05,0.361378014087677
600,0.759974667511083,0.10390993356704711,8.75750843579127e-05,0.44013693928718567
610,0.772640911969601,0.082058584690094,8.712062835722379e-05,0.2348509281873703
620,0.7853071564281191,0.08951994180679321,8.665923477257951e-05,0.2346925437450409
630,0.7979734008866372,0.08383173346519471,8.61909898351907e-05,0.31057554483413696
640,0.8106396453451552,0.08030052781105042,8.571598105673773e-05,0.34311187267303467
650,0.8233058898036733,0.08433302640914916,8.523429721301528e-05,0.30799782276153564
660,0.8359721342621913,0.0840618908405304,8.474602832734064e-05,0.2577870786190033
670,0.8486383787207094,0.0793338656425476,8.42512656537291e-05,0.2161943018436432
680,0.8613046231792274,0.10463382005691528,8.375010165983916e-05,0.18256762623786926
690,0.8739708676377455,0.0944748878479004,8.324263000969097e-05,0.2608438730239868
700,0.8866371120962635,0.07646873593330383,8.272894554616124e-05,0.20784978568553925
710,0.8993033565547816,0.08869342803955078,8.22091442732577e-05,0.27799734473228455
720,0.9119696010132996,0.07827032804489135,8.168332333817668e-05,0.22304832935333252
730,0.9246358454718177,0.07180419564247131,8.115158101314697e-05,0.3505747616291046
740,0.9373020899303357,0.08968570828437805,8.061401667706341e-05,0.21554896235466003
750,0.9499683343888538,0.0810996413230896,8.007073079691376e-05,0.18626940250396729
760,0.9626345788473718,0.08037484288215638,7.952182490900195e-05,0.26474881172180176
770,0.9753008233058899,0.06745399236679077,7.89674015999719e-05,0.2686624526977539
780,0.9879670677644079,0.07179327607154846,7.840756448763453e-05,0.24796205759048462
790,1.0,0.07706333994865418,7.784241820160261e-05,0.2829122245311737
800,1.0126662444585182,0.0607075572013855,7.727206836373595e-05,0.1932673156261444
810,1.025332488917036,0.0580819308757782,7.669662156840165e-05,0.22264130413532257
820,1.037998733375554,0.06322092413902283,7.611618536255216e-05,0.3332277536392212
830,1.0506649778340722,0.07459583282470703,7.553086822562568e-05,0.27903130650520325
840,1.0633312222925904,0.0626475989818573,7.4940779549272e-05,0.17450515925884247
850,1.0759974667511083,0.0661420226097107,7.434602961690804e-05,0.2711586654186249
860,1.0886637112096262,0.06445920467376709,7.374672958310664e-05,0.3754536211490631
870,1.1013299556681444,0.07383588552474976,7.314299145282255e-05,0.2232801467180252
880,1.1139962001266626,0.06693012714385986,7.253492806045944e-05,0.29626262187957764
890,1.1266624445851805,0.06952683925628662,7.192265304878205e-05,0.23749883472919464
900,1.1393286890436984,0.07696134448051453,7.130628084767709e-05,0.3888133466243744
910,1.1519949335022166,0.05773711800575256,7.068592665276707e-05,0.13741186261177063
920,1.1646611779607348,0.06411077976226806,7.006170640388118e-05,0.2912340462207794
930,1.1773274224192527,0.06958048343658448,6.94337367633868e-05,0.25258201360702515
940,1.1899936668777706,0.0699839472770691,6.880213509438618e-05,0.254647821187973
950,1.2026599113362888,0.06061425805091858,6.816701943878215e-05,0.21793565154075623
960,1.215326155794807,0.07651753425598144,6.752850849521687e-05,0.18612858653068542
970,1.227992400253325,0.06230291724205017,6.688672159688792e-05,0.27300211787223816
980,1.2406586447118428,0.07277909517288209,6.62417786892457e-05,0.33943605422973633
990,1.253324889170361,0.07530502676963806,6.559380030757658e-05,0.32219141721725464
1000,1.2659911336288792,0.06459321975708007,6.494290755447558e-05,0.23766613006591797
1010,1.278657378087397,0.061726856231689456,6.428922207721327e-05,0.2608107924461365
1020,1.291323622545915,0.06137809157371521,6.363286604500068e-05,0.4920696020126343
1030,1.3039898670044332,0.06401631832122803,6.29739621261567e-05,0.24271410703659058
1040,1.3166561114629514,0.06692362427711487,6.231263346518235e-05,0.2441098392009735
1050,1.3293223559214693,0.06317518353462219,6.164900365974582e-05,0.24230548739433289
1060,1.3419886003799872,0.07170839905738831,6.098319673758306e-05,0.3979341387748718
1070,1.3546548448385054,0.06766628623008727,6.03153371333177e-05,0.17200596630573273
1080,1.3673210892970236,0.07636467218399048,5.964554966520527e-05,0.32091817259788513
1090,1.3799873337555415,0.07607539296150208,5.8973959511805465e-05,0.34848588705062866
1100,1.3926535782140594,0.062491244077682494,5.830069218858715e-05,0.20082281529903412
1110,1.4053198226725776,0.06735512018203735,5.7625873524470386e-05,0.2868029773235321
1120,1.4179860671310958,0.057519590854644774,5.6949629638309975e-05,0.18542781472206116
1130,1.4306523115896137,0.06411243081092835,5.627208691532465e-05,0.34720152616500854
1140,1.4433185560481316,0.07431691884994507,5.559337198347661e-05,0.2600381672382355
1150,1.4559848005066498,0.07090415358543396,5.491361168980558e-05,0.22759881615638733
1160,1.468651044965168,0.0687764585018158,5.4232933076722134e-05,0.23916883766651154
1170,1.481317289423686,0.06691652536392212,5.355146335826422e-05,0.28003984689712524
1180,1.4939835338822038,0.07331750392913819,5.2869329896321806e-05,0.29386234283447266
1190,1.506649778340722,0.05828772783279419,5.218666017683386e-05,0.20367497205734253
1200,1.5193160227992402,0.07176759243011474,5.150358178596211e-05,0.2734912633895874
1210,1.531982267257758,0.054713213443756105,5.0820222386246074e-05,0.18689607083797455
1220,1.544648511716276,0.06354520916938781,5.0136709692743845e-05,0.40921419858932495
1230,1.5573147561747942,0.06575130820274352,4.9453171449163056e-05,0.23726601898670197
1240,1.5699810006333124,0.059841835498809816,4.876973540398644e-05,0.22307823598384857
1250,1.5826472450918303,0.056604236364364624,4.808652928659662e-05,0.15887470543384552
1260,1.5953134895503482,0.06856492757797242,4.740368078340428e-05,0.24567799270153046
1270,1.6079797340088664,0.06356151103973388,4.672131751398459e-05,0.27990809082984924
1280,1.6206459784673846,0.056799274682998654,4.6039567007225864e-05,0.1884264051914215
1290,1.6333122229259025,0.0662095606327057,4.535855667749548e-05,0.25924885272979736
1300,1.6459784673844204,0.06339663863182068,4.4678413800826885e-05,0.16911017894744873
1310,1.6586447118429386,0.05686944127082825,4.3999265491132656e-05,0.23172827064990997
1320,1.6713109563014568,0.06125868558883667,4.332123867644786e-05,0.3489159941673279
1330,1.6839772007599747,0.06818484663963317,4.2644460075207986e-05,0.2400100976228714
1340,1.6966434452184926,0.06734971404075622,4.196905617256629e-05,0.21444348990917206
1350,1.7093096896770108,0.058513176441192624,4.129515319675445e-05,0.2900986969470978
1360,1.721975934135529,0.056791311502456664,4.0622877095491605e-05,0.22891001403331757
1370,1.734642178594047,0.053187471628189084,3.99523535124454e-05,0.34128639101982117
1380,1.7473084230525648,0.07168078422546387,3.9283707763750246e-05,0.37964338064193726
1390,1.759974667511083,0.06486940979957581,3.861706481458647e-05,0.24151700735092163
1400,1.7726409119696012,0.06499705314636231,3.795254925582537e-05,0.33264198899269104
1410,1.785307156428119,0.06252191066741944,3.7290285280743856e-05,0.2962356507778168
1420,1.797973400886637,0.05349410772323608,3.663039666181378e-05,0.20807678997516632
1430,1.8106396453451552,0.056942176818847653,3.597300672756965e-05,0.29332175850868225
1440,1.8233058898036734,0.06410014629364014,3.5318238339559395e-05,0.29912054538726807
1450,1.8359721342621913,0.06756517887115479,3.4666213869382405e-05,0.21272026002407074
1460,1.8486383787207092,0.068190199136734,3.40170551758192e-05,0.44763633608818054
1470,1.8613046231792274,0.06557686924934387,3.337088358205681e-05,1.4170423746109009
1480,1.8739708676377456,0.06251841187477111,3.2727819853014335e-05,0.3011943995952606
1490,1.8866371120962635,0.060844534635543825,3.2087984172772886e-05,0.28800514340400696
1500,1.8993033565547814,0.062319761514663695,3.145149612211398e-05,0.1864493042230606
1510,1.9119696010132996,0.05310966968536377,3.081847465617077e-05,0.2117317020893097
1520,1.9246358454718178,0.05751191377639771,3.0189038082196063e-05,0.20596228539943695
1530,1.9373020899303357,0.05995913147926331,2.956330403745171e-05,0.3136157989501953
1540,1.9499683343888536,0.06498400568962097,2.894138946722287e-05,0.2043861597776413
1550,1.9626345788473718,0.0582423210144043,2.832341060296185e-05,0.25895220041275024
1560,1.97530082330589,0.05479900240898132,2.7709482940565206e-05,0.23060010373592377
1570,1.987967067764408,0.05305335521697998,2.7099721218788422e-05,0.1746981292963028
1580,2.0,0.06681588888168336,2.6494239397802035e-05,0.4243795573711395
1590,2.012666244458518,0.047388553619384766,2.589315063789327e-05,0.17946800589561462
1600,2.0253324889170363,0.04217267632484436,2.529656727831714e-05,0.24566735327243805
1610,2.037998733375554,0.03537771999835968,2.470460081630115e-05,0.2523305118083954
1620,2.050664977834072,0.04014729261398316,2.411736188620708e-05,0.21086986362934113
1630,2.0633312222925904,0.04673739969730377,2.3534960238854382e-05,0.5798113942146301
1640,2.075997466751108,0.043209129571914674,2.2957504721008373e-05,0.19137318432331085
1650,2.0886637112096262,0.03810015022754669,2.2385103255037648e-05,0.2913326919078827
1660,2.1013299556681444,0.04138237237930298,2.1817862818744113e-05,0.33072569966316223
1670,2.1139962001266626,0.04165222644805908,2.1255889425369525e-05,0.2625672519207001
1680,2.1266624445851807,0.03668875992298126,2.06992881037825e-05,0.2153782695531845
1690,2.1393286890436984,0.03993567228317261,2.0148162878849203e-05,0.3022102415561676
1700,2.1519949335022166,0.04606813788414001,1.9602616751991983e-05,0.27579188346862793
1710,2.1646611779607348,0.03567612171173096,1.9062751681938985e-05,0.3154541850090027
1720,2.1773274224192525,0.0432901531457901,1.852866856566891e-05,0.22448477149009705
1730,2.1899936668777706,0.03472233414649963,1.8000467219554007e-05,0.34659749269485474
1740,2.202659911336289,0.036469274759292604,1.7478246360705136e-05,0.2298785299062729
1750,2.215326155794807,0.04285478293895721,1.6962103588522154e-05,0.2865128815174103
1760,2.227992400253325,0.03763086497783661,1.645213536645342e-05,0.4119664132595062
1770,2.240658644711843,0.03414315283298493,1.5948437003967288e-05,0.3114926517009735
1780,2.253324889170361,0.04038065373897552,1.5451102638739577e-05,0.27603211998939514
1790,2.265991133628879,0.03467572331428528,1.4960225219059842e-05,0.24049042165279388
1800,2.278657378087397,0.036430245637893675,1.447589648646e-05,0.25641632080078125
1810,2.291323622545915,0.03531117439270019,1.3998206958568449e-05,0.3641217350959778
1820,2.303989867004433,0.0349385678768158,1.3527245912193015e-05,0.36854955554008484
1830,2.3166561114629514,0.03103310465812683,1.306310136663575e-05,0.22754579782485962
1840,2.3293223559214695,0.03910806179046631,1.2605860067242669e-05,0.2903796434402466
1850,2.3419886003799872,0.037360095977783205,1.2155607469191755e-05,0.3925133943557739
1860,2.3546548448385054,0.04013391733169556,1.1712427721521923e-05,0.29194507002830505
1870,2.3673210892970236,0.03451876938343048,1.1276403651406176e-05,0.30896294116973877
1880,2.3799873337555413,0.03379807770252228,1.0847616748671768e-05,0.33155491948127747
1890,2.3926535782140594,0.02921229600906372,1.0426147150570386e-05,0.34652435779571533
1900,2.4053198226725776,0.03557614684104919,1.0012073626800977e-05,0.36890462040901184
1910,2.4179860671310958,0.046617674827575686,9.605473564788341e-06,0.42348194122314453
1920,2.430652311589614,0.03627946674823761,9.206422955219896e-06,0.2889389097690582
1930,2.4433185560481316,0.03466930091381073,8.814996377843603e-06,0.3168678283691406
1940,2.45598480050665,0.03837223649024964,8.431266987529462e-06,0.39265885949134827
1950,2.468651044965168,0.03203032612800598,8.055306500597487e-06,0.28784677386283875
1960,2.4813172894236857,0.02845960557460785,7.68718518141433e-06,0.228562131524086
1970,2.493983533882204,0.028321918845176697,7.326971829261447e-06,0.22406601905822754
1980,2.506649778340722,0.04016752243041992,6.974733765476932e-06,0.45686057209968567
1990,2.51931602279924,0.031411010026931765,6.6305368208736785e-06,0.2856692969799042
2000,2.5319822672577583,0.032248422503471375,6.294445323436066e-06,0.2262614518404007
2010,2.544648511716276,0.03127925097942352,5.9665220862974435e-06,0.33675965666770935
2020,2.557314756174794,0.036906689405441284,5.646828396000908e-06,0.3852149546146393
2030,2.5699810006333124,0.030695608258247374,5.33542400104517e-06,0.14160874485969543
2040,2.58264724509183,0.032836037874221805,5.032367100718077e-06,0.2249598503112793
2050,2.5953134895503482,0.04480437934398651,4.737714334219495e-06,0.319740355014801
2060,2.6079797340088664,0.0419391393661499,4.451520770075895e-06,0.2742142677307129
2070,2.6206459784673846,0.03559415340423584,4.173839895848425e-06,0.34952840209007263
2080,2.6333122229259027,0.03749041557312012,3.904723608136446e-06,0.2698742747306824
2090,2.6459784673844204,0.03285765945911408,3.644222202878406e-06,0.48611438274383545
2100,2.6586447118429386,0.03147426545619965,3.3923843659519505e-06,0.19294267892837524
2110,2.6713109563014568,0.030341580510139465,3.149257164074787e-06,0.3425293564796448
2120,2.6839772007599745,0.030431464314460754,2.9148860360083297e-06,0.25415775179862976
2130,2.6966434452184926,0.036586922407150266,2.68931478406545e-06,1.1318742036819458
2140,2.709309689677011,0.04164821803569794,2.4725855659241793e-06,0.32272323966026306
2150,2.721975934135529,0.03202844262123108,2.2647388867487076e-06,0.3459036350250244
2160,2.734642178594047,0.02608337700366974,2.0658135916192476e-06,0.2935052216053009
2170,2.747308423052565,0.0330159068107605,1.8758468582722066e-06,0.30564799904823303
2180,2.759974667511083,0.030317604541778564,1.6948741901518794e-06,0.20901648700237274
2190,2.772640911969601,0.0415139377117157,1.5229294097751312e-06,0.4182369112968445
2200,2.785307156428119,0.04001738131046295,1.3600446524102084e-06,0.24151813983917236
2210,2.797973400886637,0.03243716955184937,1.2062503600708763e-06,0.31952306628227234
2220,2.810639645345155,0.03796888291835785,1.0615752758270092e-06,0.35622239112854004
2230,2.8233058898036734,0.031239965558052064,9.260464384327372e-07,0.2862147390842438
2240,2.8359721342621915,0.03648521602153778,7.996891772730775e-07,0.22707878053188324
2250,2.8486383787207092,0.04159592092037201,6.825271076300598e-07,0.43178704380989075
2260,2.8613046231792274,0.03487874865531922,5.745821262691797e-07,0.3300778567790985
2270,2.8739708676377456,0.038612577319145205,4.758744073470822e-07,0.5141553282737732
2280,2.8866371120962633,0.03259589672088623,3.8642239864111194e-07,0.3125496506690979
2290,2.8993033565547814,0.0317186027765274,3.0624281810158193e-07,0.2788803279399872
2300,2.9119696010132996,0.030766397714614868,2.3535065072728957e-07,0.27871301770210266
2310,2.9246358454718178,0.03290746808052063,1.7375914576494567e-07,0.37411046028137207
2320,2.937302089930336,0.037857136130332945,1.2147981423296094e-07,0.460672527551651
2330,2.9499683343888536,0.03744934201240539,7.8522426770139e-08,0.36019405722618103
2340,2.962634578847372,0.03126994967460632,4.489501180959255e-08,0.31652337312698364
2350,2.97530082330589,0.030773091316223144,2.0603854078299345e-08,0.23210176825523376
2360,2.9879670677644077,0.03166438937187195,5.65349342253052e-09,0.18464475870132446
2370,3.0,0.03715255558490753,4.67239593793245e-11,0.2747437655925751
